timestamp,level,subsystem,event_code,entity_id,message,station,firmware,test_step,chamber_temp_c,board_temp_c,supply_v,current_a,rssi_dbm,packet_loss_pct
2026-08-19T09:24:24.000Z,INFO,ThermalControl,THERMAL_STABLE,DUT-019,Thermal regulation within expected band,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.0,72.8,11.99,0.86,-60,0.0
2026-08-19T09:24:36.000Z,INFO,Radio,RADIO_HEALTH,DUT-020,Radio health check completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.1,73.3,11.99,0.87,-61,0.0
2026-08-19T09:24:48.000Z,INFO,PowerRail,POWER_STABLE,DUT-017,Power rail remained within tolerance,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.2,72.3,11.98,0.89,-62,0.0
2026-08-19T09:25:00.000Z,INFO,SensorBus,SENSOR_POLL,DUT-018,Sensor bus poll completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.4,72.8,12.01,0.91,-58,0.0
2026-08-19T09:25:12.000Z,INFO,TestHarness,SAMPLE_OK,DUT-019,Measurement sample within expected limits,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.6,72.4,12.00,0.82,-59,0.1
2026-08-19T09:25:24.000Z,INFO,ThermalControl,THERMAL_STABLE,DUT-020,Thermal regulation within expected band,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.8,72.9,11.99,0.84,-60,0.0
2026-08-19T09:25:36.000Z,INFO,Radio,RADIO_HEALTH,DUT-017,Radio health check completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.9,72.0,11.99,0.86,-61,0.0
2026-08-19T09:25:48.000Z,INFO,PowerRail,POWER_STABLE,DUT-018,Power rail remained within tolerance,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.0,72.4,11.98,0.87,-62,0.0
2026-08-19T09:26:00.000Z,INFO,SensorBus,SENSOR_POLL,DUT-019,Sensor bus poll completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.1,72.9,12.01,0.89,-58,0.0
2026-08-19T09:26:12.000Z,INFO,TestHarness,SAMPLE_OK,DUT-020,Measurement sample within expected limits,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.2,73.4,12.00,0.91,-59,0.0
2026-08-19T09:26:24.000Z,INFO,ThermalControl,THERMAL_STABLE,DUT-017,Thermal regulation within expected band,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.4,72.5,11.99,0.82,-60,0.0
2026-08-19T09:26:36.000Z,INFO,Radio,RADIO_HEALTH,DUT-018,Radio health check completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.6,72.1,11.99,0.84,-61,0.0
2026-08-19T09:26:48.000Z,INFO,PowerRail,POWER_STABLE,DUT-019,Power rail remained within tolerance,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.8,72.6,11.98,0.86,-62,0.0
2026-08-19T09:27:00.000Z,INFO,SensorBus,SENSOR_POLL,DUT-020,Sensor bus poll completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.9,73.0,12.01,0.87,-58,0.1
2026-08-19T09:27:03.000Z,WARN,PowerRail,POWER_DROOP,DUT-018,Supply voltage dipped during transmit load,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.2,73.8,11.52,1.46,-64,1.1
2026-08-19T09:27:12.000Z,DEBUG,TestHarness,SAMPLE_OK,DUT-017,Measurement sample within expected limits,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.0,72.1,12.00,0.89,-59,0.0
2026-08-19T09:27:21.000Z,WARN,Radio,RADIO_PACKET_LOSS,DUT-019,Packet loss increased during chamber soak,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.1,72.6,11.91,1.08,-76,8.4
2026-08-19T09:27:24.000Z,INFO,ThermalControl,THERMAL_STABLE,DUT-018,Thermal regulation within expected band,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.1,72.6,11.99,0.91,-60,0.0
2026-08-19T09:27:36.000Z,INFO,Radio,RADIO_HEALTH,DUT-019,Radio health check completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.2,73.0,11.99,0.82,-61,0.0
2026-08-19T09:27:39.000Z,ERROR,Radio,RADIO_LINK_DROP,DUT-019,Radio link dropped during telemetry upload,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.1,72.7,11.89,1.11,-82,17.6
2026-08-19T09:27:48.000Z,INFO,PowerRail,POWER_STABLE,DUT-020,Power rail remained within tolerance,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.4,73.5,11.98,0.84,-62,0.0
2026-08-19T09:27:57.000Z,ERROR,PowerRail,POWER_DROOP,DUT-018,Repeated supply droop exceeded test tolerance,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.0,74.0,11.41,1.52,-65,1.4
2026-08-19T09:28:00.000Z,INFO,SensorBus,SENSOR_POLL,DUT-017,Sensor bus poll completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.6,71.7,12.01,0.86,-58,0.0
2026-08-19T09:28:12.000Z,INFO,TestHarness,SAMPLE_OK,DUT-018,Measurement sample within expected limits,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.8,72.2,12.00,0.87,-59,0.0
2026-08-19T09:28:15.000Z,WARN,TestHarness,DUT_SAMPLE_DELAYED,DUT-018,Power diagnostic sample completed late,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.0,73.9,11.55,1.44,-66,1.2
2026-08-19T09:28:24.000Z,INFO,ThermalControl,THERMAL_STABLE,DUT-019,Thermal regulation within expected band,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.9,72.7,11.99,0.89,-60,0.0
2026-08-19T09:28:33.000Z,WARN,Radio,RADIO_PACKET_LOSS,DUT-019,Radio packet loss remained elevated after reconnect,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.9,72.8,11.90,1.10,-78,10.2
2026-08-19T09:28:36.000Z,INFO,Radio,RADIO_HEALTH,DUT-020,Radio health check completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.0,73.1,11.99,0.91,-61,0.0
2026-08-19T09:28:48.000Z,INFO,PowerRail,POWER_STABLE,DUT-017,Power rail remained within tolerance,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.1,72.2,11.98,0.82,-62,0.1
2026-08-19T09:28:51.000Z,ERROR,Radio,RADIO_LINK_DROP,DUT-019,Second radio link drop observed during soak,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.9,72.9,11.88,1.12,-83,19.1
2026-08-19T09:29:00.000Z,INFO,SensorBus,SENSOR_POLL,DUT-018,Sensor bus poll completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.2,72.7,12.01,0.84,-58,0.0
2026-08-19T09:29:09.000Z,WARN,PowerRail,POWER_DROOP,DUT-018,Supply voltage remained marginal under peak load,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.8,73.7,11.61,1.39,-65,0.9
2026-08-19T09:29:12.000Z,INFO,TestHarness,SAMPLE_OK,DUT-019,Measurement sample within expected limits,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.4,73.2,12.00,0.86,-59,0.0
2026-08-19T09:29:24.000Z,INFO,ThermalControl,THERMAL_STABLE,DUT-020,Thermal regulation within expected band,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.6,72.8,11.99,0.87,-60,0.0
2026-08-19T09:29:36.000Z,INFO,Radio,RADIO_HEALTH,DUT-017,Radio health check completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.8,71.9,11.99,0.89,-61,0.0
2026-08-19T09:29:48.000Z,INFO,PowerRail,POWER_STABLE,DUT-018,Power rail remained within tolerance,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.9,72.3,11.98,0.91,-62,0.0
2026-08-19T09:30:00.000Z,INFO,SensorBus,SENSOR_POLL,DUT-019,Sensor bus poll completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.0,72.8,12.01,0.82,-58,0.0
2026-08-19T09:30:12.000Z,INFO,TestHarness,SAMPLE_OK,DUT-020,Measurement sample within expected limits,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.1,73.3,12.00,0.84,-59,0.0
2026-08-19T09:30:24.000Z,INFO,ThermalControl,THERMAL_STABLE,DUT-017,Thermal regulation within expected band,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.2,72.3,11.99,0.86,-60,0.0
2026-08-19T09:30:36.000Z,DEBUG,Radio,RADIO_HEALTH,DUT-018,Radio health check completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.4,72.8,11.99,0.87,-61,0.1
2026-08-19T09:30:48.000Z,INFO,PowerRail,POWER_STABLE,DUT-019,Power rail remained within tolerance,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.6,72.4,11.98,0.89,-62,0.0
2026-08-19T09:31:00.000Z,INFO,SensorBus,SENSOR_POLL,DUT-020,Sensor bus poll completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.8,72.9,12.01,0.91,-58,0.0
2026-08-19T09:31:12.000Z,INFO,TestHarness,SAMPLE_OK,DUT-017,Measurement sample within expected limits,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.9,72.0,12.00,0.82,-59,0.0
2026-08-19T09:31:24.000Z,INFO,ThermalControl,THERMAL_STABLE,DUT-018,Thermal regulation within expected band,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.0,72.4,11.99,0.84,-60,0.0
2026-08-19T09:31:36.000Z,INFO,Radio,RADIO_HEALTH,DUT-019,Radio health check completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.1,72.9,11.99,0.86,-61,0.0
2026-08-19T09:31:48.000Z,INFO,PowerRail,POWER_STABLE,DUT-020,Power rail remained within tolerance,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.2,73.4,11.98,0.87,-62,0.0
2026-08-19T09:32:00.000Z,INFO,SensorBus,SENSOR_POLL,DUT-017,Sensor bus poll completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.4,72.5,12.01,0.89,-58,0.0
2026-08-19T09:32:12.000Z,INFO,TestHarness,SAMPLE_OK,DUT-018,Measurement sample within expected limits,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.6,72.1,12.00,0.91,-59,0.0
2026-08-19T09:32:24.000Z,INFO,ThermalControl,THERMAL_STABLE,DUT-019,Thermal regulation within expected band,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.8,72.6,11.99,0.82,-60,0.1
2026-08-19T09:32:36.000Z,INFO,Radio,RADIO_HEALTH,DUT-020,Radio health check completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.9,73.0,11.99,0.84,-61,0.0
2026-08-19T09:32:48.000Z,INFO,PowerRail,POWER_STABLE,DUT-017,Power rail remained within tolerance,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.0,72.1,11.98,0.86,-62,0.0
2026-08-19T09:33:00.000Z,INFO,SensorBus,SENSOR_POLL,DUT-018,Sensor bus poll completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.1,72.6,12.01,0.87,-58,0.0
2026-08-19T09:33:12.000Z,INFO,TestHarness,SAMPLE_OK,DUT-019,Measurement sample within expected limits,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.2,73.0,12.00,0.89,-59,0.0
2026-08-19T09:33:24.000Z,INFO,ThermalControl,THERMAL_STABLE,DUT-020,Thermal regulation within expected band,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.4,73.5,11.99,0.91,-60,0.0
2026-08-19T09:33:36.000Z,INFO,Radio,RADIO_HEALTH,DUT-017,Radio health check completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.6,71.7,11.99,0.82,-61,0.0
2026-08-19T09:33:48.000Z,INFO,PowerRail,POWER_STABLE,DUT-018,Power rail remained within tolerance,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.8,72.2,11.98,0.84,-62,0.0
2026-08-19T09:34:00.000Z,DEBUG,SensorBus,SENSOR_POLL,DUT-019,Sensor bus poll completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.9,72.7,12.01,0.86,-58,0.0
2026-08-19T09:34:12.000Z,INFO,TestHarness,SAMPLE_OK,DUT-020,Measurement sample within expected limits,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.0,73.1,12.00,0.87,-59,0.1
2026-08-19T09:34:24.000Z,INFO,ThermalControl,THERMAL_STABLE,DUT-017,Thermal regulation within expected band,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.1,72.2,11.99,0.89,-60,0.0
2026-08-19T09:34:36.000Z,INFO,Radio,RADIO_HEALTH,DUT-018,Radio health check completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.2,72.7,11.99,0.91,-61,0.0
2026-08-19T09:34:48.000Z,INFO,PowerRail,POWER_STABLE,DUT-019,Power rail remained within tolerance,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.4,73.2,11.98,0.82,-62,0.0
2026-08-19T09:35:00.000Z,INFO,SensorBus,SENSOR_POLL,DUT-020,Sensor bus poll completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.6,72.8,12.01,0.84,-58,0.0
2026-08-19T09:35:12.000Z,INFO,TestHarness,SAMPLE_OK,DUT-017,Measurement sample within expected limits,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.8,71.9,12.00,0.86,-59,0.0
2026-08-19T09:35:24.000Z,INFO,ThermalControl,THERMAL_STABLE,DUT-018,Thermal regulation within expected band,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.9,72.3,11.99,0.87,-60,0.0
2026-08-19T09:35:36.000Z,INFO,Radio,RADIO_HEALTH,DUT-019,Radio health check completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.0,72.8,11.99,0.89,-61,0.0
2026-08-19T09:35:48.000Z,INFO,PowerRail,POWER_STABLE,DUT-020,Power rail remained within tolerance,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.1,73.3,11.98,0.91,-62,0.0
2026-08-19T09:36:00.000Z,INFO,SensorBus,SENSOR_POLL,DUT-017,Sensor bus poll completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.2,72.3,12.01,0.82,-58,0.1
2026-08-19T09:36:12.000Z,INFO,TestHarness,SAMPLE_OK,DUT-018,Measurement sample within expected limits,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.4,72.8,12.00,0.84,-59,0.0
2026-08-19T09:36:24.000Z,INFO,ThermalControl,THERMAL_STABLE,DUT-019,Thermal regulation within expected band,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.6,72.4,11.99,0.86,-60,0.0
2026-08-19T09:36:36.000Z,INFO,Radio,RADIO_HEALTH,DUT-020,Radio health check completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.8,72.9,11.99,0.87,-61,0.0
2026-08-19T09:36:48.000Z,INFO,PowerRail,POWER_STABLE,DUT-017,Power rail remained within tolerance,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.9,72.0,11.98,0.89,-62,0.0
2026-08-19T09:37:00.000Z,INFO,SensorBus,SENSOR_POLL,DUT-018,Sensor bus poll completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.0,72.4,12.01,0.91,-58,0.0
2026-08-19T09:37:12.000Z,INFO,TestHarness,SAMPLE_OK,DUT-019,Measurement sample within expected limits,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.1,72.9,12.00,0.82,-59,0.0
2026-08-19T09:37:24.000Z,DEBUG,ThermalControl,THERMAL_STABLE,DUT-020,Thermal regulation within expected band,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.2,73.4,11.99,0.84,-60,0.0
2026-08-19T09:37:36.000Z,INFO,Radio,RADIO_HEALTH,DUT-017,Radio health check completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.4,72.5,11.99,0.86,-61,0.0
2026-08-19T09:37:48.000Z,INFO,PowerRail,POWER_STABLE,DUT-018,Power rail remained within tolerance,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.6,72.1,11.98,0.87,-62,0.1
2026-08-19T09:38:00.000Z,INFO,SensorBus,SENSOR_POLL,DUT-019,Sensor bus poll completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.8,72.6,12.01,0.89,-58,0.0
2026-08-19T09:38:12.000Z,INFO,TestHarness,SAMPLE_OK,DUT-020,Measurement sample within expected limits,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.9,73.0,12.00,0.91,-59,0.0
2026-08-19T09:38:24.000Z,INFO,ThermalControl,THERMAL_STABLE,DUT-017,Thermal regulation within expected band,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.0,72.1,11.99,0.82,-60,0.0
2026-08-19T09:38:36.000Z,INFO,Radio,RADIO_HEALTH,DUT-018,Radio health check completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.1,72.6,11.99,0.84,-61,0.0
2026-08-19T09:38:48.000Z,INFO,PowerRail,POWER_STABLE,DUT-019,Power rail remained within tolerance,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.2,73.0,11.98,0.86,-62,0.0
2026-08-19T09:39:00.000Z,INFO,SensorBus,SENSOR_POLL,DUT-020,Sensor bus poll completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.4,73.5,12.01,0.87,-58,0.0
2026-08-19T09:39:12.000Z,INFO,TestHarness,SAMPLE_OK,DUT-017,Measurement sample within expected limits,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.6,71.7,12.00,0.89,-59,0.0
2026-08-19T09:39:24.000Z,INFO,ThermalControl,THERMAL_STABLE,DUT-018,Thermal regulation within expected band,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.8,72.2,11.99,0.91,-60,0.0
2026-08-19T09:39:36.000Z,INFO,Radio,RADIO_HEALTH,DUT-019,Radio health check completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.9,72.7,11.99,0.82,-61,0.1
2026-08-19T09:39:48.000Z,INFO,PowerRail,POWER_STABLE,DUT-020,Power rail remained within tolerance,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.0,73.1,11.98,0.84,-62,0.0
2026-08-19T09:40:00.000Z,INFO,SensorBus,SENSOR_POLL,DUT-017,Sensor bus poll completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.1,72.2,12.01,0.86,-58,0.0
2026-08-19T09:40:03.000Z,WARN,SensorBus,SENSOR_CRC_RETRY,DUT-018,Temperature sensor retries returned during cooldown transition,CHAMBER-A3,4.8.12-rc2,HighTempSoak,66.0,70.9,11.97,1.07,-62,0.2
2026-08-19T09:40:12.000Z,INFO,TestHarness,SAMPLE_OK,DUT-018,Measurement sample within expected limits,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.2,72.7,12.00,0.87,-59,0.0
2026-08-19T09:40:21.000Z,WARN,ThermalControl,FAN_RESPONSE_SLOW,DUT-018,Cooling fan response lagged during transition,CHAMBER-A3,4.8.12-rc2,HighTempSoak,65.8,71.1,11.96,1.13,-62,0.2
2026-08-19T09:40:24.000Z,INFO,ThermalControl,THERMAL_STABLE,DUT-019,Thermal regulation within expected band,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.4,73.2,11.99,0.89,-60,0.0
2026-08-19T09:40:36.000Z,INFO,Radio,RADIO_HEALTH,DUT-020,Radio health check completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.6,72.8,11.99,0.91,-61,0.0
2026-08-19T09:40:39.000Z,ERROR,ThermalControl,TEMP_LIMIT_ERROR,DUT-018,Unexpected local temperature rise detected during cooldown,CHAMBER-A3,4.8.12-rc2,HighTempSoak,65.6,72.4,11.95,1.19,-63,0.3
2026-08-19T09:40:48.000Z,DEBUG,PowerRail,POWER_STABLE,DUT-017,Power rail remained within tolerance,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.8,71.9,11.98,0.82,-62,0.0
2026-08-19T09:40:57.000Z,WARN,TestHarness,DUT_SAMPLE_DELAYED,DUT-020,Validation sample delayed while diagnostics completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,65.4,69.7,11.98,0.98,-64,0.5
2026-08-19T09:41:00.000Z,INFO,SensorBus,SENSOR_POLL,DUT-018,Sensor bus poll completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,67.9,72.3,12.01,0.84,-58,0.0
2026-08-19T09:41:12.000Z,INFO,TestHarness,SAMPLE_OK,DUT-019,Measurement sample within expected limits,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.0,72.8,12.00,0.86,-59,0.0
2026-08-19T09:41:15.000Z,ERROR,SensorBus,SENSOR_CRC_RETRY,DUT-018,Repeated sensor CRC failures interrupted validation sampling,CHAMBER-A3,4.8.12-rc2,HighTempSoak,65.2,72.0,11.95,1.16,-63,0.4
2026-08-19T09:41:24.000Z,INFO,ThermalControl,THERMAL_STABLE,DUT-020,Thermal regulation within expected band,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.1,73.3,11.99,0.87,-60,0.1
2026-08-19T09:41:33.000Z,WARN,ThermalControl,TEMP_LIMIT_WARN,DUT-018,Board temperature remained above cooldown expectation,CHAMBER-A3,4.8.12-rc2,HighTempSoak,65.0,71.6,11.96,1.12,-62,0.2
2026-08-19T09:41:36.000Z,INFO,Radio,RADIO_HEALTH,DUT-017,Radio health check completed,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.2,72.3,11.99,0.89,-61,0.0
2026-08-19T09:41:48.000Z,INFO,PowerRail,POWER_STABLE,DUT-018,Power rail remained within tolerance,CHAMBER-A3,4.8.12-rc2,HighTempSoak,68.4,72.8,11.98,0.91,-62,0.0
2026-08-19T09:41:51.000Z,WARN,TestHarness,DUT_SAMPLE_DELAYED,DUT-018,Final cooldown diagnostic sample completed late,CHAMBER-A3,4.8.12-rc2,HighTempSoak,64.8,71.2,11.97,1.09,-62,0.2
2026-08-19T09:42:00.000Z,INFO,SensorBus,SENSOR_POLL,DUT-019,Sensor bus poll completed,CHAMBER-A3,4.8.12-rc2,Cooldown,68.0,72.8,12.01,0.82,-58,0.0
2026-08-19T09:42:12.000Z,INFO,TestHarness,SAMPLE_OK,DUT-020,Measurement sample within expected limits,CHAMBER-A3,4.8.12-rc2,Cooldown,66.6,71.7,12.00,0.84,-59,0.0
2026-08-19T09:42:24.000Z,INFO,ThermalControl,THERMAL_STABLE,DUT-017,Thermal regulation within expected band,CHAMBER-A3,4.8.12-rc2,Cooldown,65.1,69.2,11.99,0.86,-60,0.0
2026-08-19T09:42:36.000Z,INFO,Radio,RADIO_HEALTH,DUT-018,Radio health check completed,CHAMBER-A3,4.8.12-rc2,Cooldown,63.7,68.1,11.99,0.87,-61,0.0
2026-08-19T09:42:48.000Z,INFO,PowerRail,POWER_STABLE,DUT-019,Power rail remained within tolerance,CHAMBER-A3,4.8.12-rc2,Cooldown,62.2,67.0,11.98,0.89,-62,0.0
2026-08-19T09:43:00.000Z,INFO,SensorBus,SENSOR_POLL,DUT-020,Sensor bus poll completed,CHAMBER-A3,4.8.12-rc2,Cooldown,60.8,65.9,12.01,0.91,-58,0.0
2026-08-19T09:43:12.000Z,INFO,TestHarness,SAMPLE_OK,DUT-017,Measurement sample within expected limits,CHAMBER-A3,4.8.12-rc2,Cooldown,59.4,63.5,12.00,0.82,-59,0.1
2026-08-19T09:43:24.000Z,INFO,ThermalControl,THERMAL_STABLE,DUT-018,Thermal regulation within expected band,CHAMBER-A3,4.8.12-rc2,Cooldown,57.9,62.4,11.99,0.84,-60,0.0
2026-08-19T09:43:36.000Z,INFO,Radio,RADIO_HEALTH,DUT-019,Radio health check completed,CHAMBER-A3,4.8.12-rc2,Cooldown,56.5,61.3,11.99,0.86,-61,0.0
2026-08-19T09:43:48.000Z,INFO,PowerRail,POWER_STABLE,DUT-020,Power rail remained within tolerance,CHAMBER-A3,4.8.12-rc2,Cooldown,55.0,60.2,11.98,0.87,-62,0.0
2026-08-19T09:44:00.000Z,INFO,SensorBus,SENSOR_POLL,DUT-017,Sensor bus poll completed,CHAMBER-A3,4.8.12-rc2,Cooldown,53.6,57.7,12.01,0.89,-58,0.0
2026-08-19T09:44:12.000Z,DEBUG,TestHarness,SAMPLE_OK,DUT-018,Measurement sample within expected limits,CHAMBER-A3,4.8.12-rc2,Cooldown,52.2,56.6,12.00,0.91,-59,0.0
2026-08-19T09:44:24.000Z,INFO,ThermalControl,THERMAL_STABLE,DUT-019,Thermal regulation within expected band,CHAMBER-A3,4.8.12-rc2,Cooldown,50.7,55.5,11.99,0.82,-60,0.0
2026-08-19T09:44:36.000Z,INFO,Radio,RADIO_HEALTH,DUT-020,Radio health check completed,CHAMBER-A3,4.8.12-rc2,Cooldown,49.3,54.4,11.99,0.84,-61,0.0
2026-08-19T09:44:48.000Z,INFO,PowerRail,POWER_STABLE,DUT-017,Power rail remained within tolerance,CHAMBER-A3,4.8.12-rc2,Cooldown,47.8,51.9,11.98,0.86,-62,0.0
2026-08-19T09:45:00.000Z,INFO,SensorBus,SENSOR_POLL,DUT-018,Sensor bus poll completed,CHAMBER-A3,4.8.12-rc2,Cooldown,46.4,50.9,12.01,0.87,-58,0.1
2026-08-19T09:45:12.000Z,INFO,TestHarness,SAMPLE_OK,DUT-019,Measurement sample within expected limits,CHAMBER-A3,4.8.12-rc2,Cooldown,45.0,49.8,12.00,0.89,-59,0.0
2026-08-19T09:45:24.000Z,INFO,ThermalControl,THERMAL_STABLE,DUT-020,Thermal regulation within expected band,CHAMBER-A3,4.8.12-rc2,Cooldown,43.5,48.7,11.99,0.91,-60,0.0
2026-08-19T09:45:36.000Z,INFO,Radio,RADIO_HEALTH,DUT-017,Radio health check completed,CHAMBER-A3,4.8.12-rc2,Cooldown,42.1,46.2,11.99,0.82,-61,0.0
2026-08-19T09:45:48.000Z,INFO,PowerRail,POWER_STABLE,DUT-018,Power rail remained within tolerance,CHAMBER-A3,4.8.12-rc2,Cooldown,40.6,45.1,11.98,0.84,-62,0.0
2026-08-19T09:46:00.000Z,INFO,SensorBus,SENSOR_POLL,DUT-019,Sensor bus poll completed,CHAMBER-A3,4.8.12-rc2,Cooldown,39.2,44.0,12.01,0.86,-58,0.0
2026-08-19T09:46:12.000Z,INFO,TestHarness,SAMPLE_OK,DUT-020,Measurement sample within expected limits,CHAMBER-A3,4.8.12-rc2,Cooldown,37.8,42.9,12.00,0.87,-59,0.0
2026-08-19T09:46:24.000Z,INFO,ThermalControl,THERMAL_STABLE,DUT-017,Thermal regulation within expected band,CHAMBER-A3,4.8.12-rc2,Cooldown,36.3,40.4,11.99,0.89,-60,0.0
2026-08-19T09:46:36.000Z,INFO,Radio,RADIO_HEALTH,DUT-018,Radio health check completed,CHAMBER-A3,4.8.12-rc2,Cooldown,34.9,39.3,11.99,0.91,-61,0.0
2026-08-19T09:46:48.000Z,INFO,PowerRail,POWER_STABLE,DUT-019,Power rail remained within tolerance,CHAMBER-A3,4.8.12-rc2,Cooldown,33.4,38.2,11.98,0.82,-62,0.1
2026-08-19T09:47:00.000Z,INFO,SensorBus,SENSOR_POLL,DUT-020,Sensor bus poll completed,CHAMBER-A3,4.8.12-rc2,Cooldown,32.0,37.1,12.01,0.84,-58,0.0
2026-08-19T09:47:12.000Z,INFO,TestHarness,SAMPLE_OK,DUT-017,Measurement sample within expected limits,CHAMBER-A3,4.8.12-rc2,Cooldown,30.6,34.7,12.00,0.86,-59,0.0
2026-08-19T09:47:24.000Z,INFO,ThermalControl,THERMAL_STABLE,DUT-018,Thermal regulation within expected band,CHAMBER-A3,4.8.12-rc2,Cooldown,29.1,33.6,11.99,0.87,-60,0.0
